mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_88032,CC1NC11CCC1C#N,2.29283,1.37466,1.07302,2.7668,80.5,-0.2554,0.0189,0.2743,1201.5918,0.159563,-382.056677,-382.047848,-382.046904,-382.090358,32.972
gdb_7136,CCCC(=O)COC,6.96088,0.75319,0.69544,3.4067,73.44,-0.2427,-0.0083,0.2343,1668.1378,0.17342,-386.149379,-386.139116,-386.138171,-386.186115,34.44
gdb_50443,C1C=CCN(C1=O)C=O,3.03664,1.45528,0.9957,5.8152,72.24,-0.2406,-0.0306,0.2101,1127.0452,0.124562,-437.941092,-437.932856,-437.931912,-437.975695,29.177
gdb_62324,NC1(C#N)C2C3CN3C12,4.07335,1.29059,1.1399,2.9602,74.19,-0.2422,0.0112,0.2534,1058.5547,0.12496,-396.831324,-396.82364,-396.822696,-396.863215,29.989
gdb_35622,C#CC1N=COC1C#N,2.18064,1.88937,1.12117,2.7074,67.82,-0.2832,-0.0171,0.2661,1017.9953,0.088879,-415.581052,-415.57317,-415.572225,-415.614678,28.042
gdb_65574,CC1(CC2CC2C1)C#C,3.24865,1.21095,1.16719,0.6495,87.41,-0.255,0.06,0.315,1176.4894,0.18259,-349.92377,-349.915033,-349.914089,-349.956548,34.978
gdb_73935,CC1=C(COC1)C1CO1,2.71225,1.25658,0.92619,2.6495,80.64,-0.2255,0.0075,0.233,1278.8095,0.158328,-423.009199,-423.000196,-422.999252,-423.043849,32.091
gdb_53830,CC(=O)C(=O)OC1CC1,3.96697,0.90838,0.78857,1.2632,71.69,-0.2513,-0.0695,0.1817,1460.559,0.13264,-458.989351,-458.979791,-458.978847,-459.026023,32.967
gdb_56020,CC(=O)CC1CCCC1,3.89316,0.83283,0.74987,2.4201,85.83,-0.2414,-0.0079,0.2335,1611.3207,0.205372,-388.337158,-388.327071,-388.326127,-388.374577,36.021
gdb_22846,C1COCC(=NO)C=C1,3.13468,1.20622,0.91115,1.5017,81.17,-0.2312,-0.0349,0.1963,1257.8877,0.148873,-439.044798,-439.036642,-439.035698,-439.077703,31.241
gdb_115186,CCC1CCC(=O)C=C1,4.0708,0.92841,0.79367,3.8577,86.86,-0.2342,-0.0466,0.1876,1473.538,0.183333,-387.138559,-387.129649,-387.128705,-387.172432,33.833
gdb_78943,CN1C2C3C4C2C1C34C,2.65212,1.96855,1.5062,0.9779,81.56,-0.2144,0.087,0.3014,964.7512,0.171578,-365.929028,-365.9215,-365.920556,-365.960468,30.782
gdb_33917,N#CC12OC1C1COC21,4.13396,1.33035,1.20048,4.93,66.97,-0.2705,-0.0175,0.253,1003.0912,0.101124,-436.613721,-436.606907,-436.605963,-436.645066,26.096
gdb_56332,C(CC(=O)N)COC=O,5.41404,0.52874,0.49463,6.8647,71.03,-0.2576,0.0098,0.2674,2095.9911,0.145219,-476.279888,-476.269281,-476.268336,-476.318465,34.996
gdb_5595,c1c[nH]c(c1CO)N,3.47564,1.83231,1.26371,1.7468,67.86,-0.1803,0.0477,0.228,934.8397,0.132729,-379.947449,-379.9397,-379.938756,-379.97931,29.432
gdb_40756,C1OC1C1OC2COC12,3.9186,1.17244,1.05522,1.9452,68.27,-0.2542,0.045,0.2992,1151.236,0.135925,-458.88339,-458.875893,-458.874948,-458.916113,28.001
gdb_19716,O1C2C1C1OC2C=C1,3.65203,2.67062,2.59383,0.151,58.46,-0.2395,0.0036,0.2431,628.7976,0.109079,-382.487845,-382.482649,-382.481705,-382.516771,22.034
gdb_40497,C1CN1C12CC3CC1C23,3.9786,1.30232,1.22636,1.0266,82.98,-0.215,0.0955,0.3106,1098.0355,0.172312,-365.921363,-365.914009,-365.913064,-365.953316,30.045
gdb_94290,CC1OCC11C2COC12,2.98467,1.43098,1.1772,2.0697,74.92,-0.2356,0.0665,0.3022,1095.3791,0.15873,-422.953458,-422.945314,-422.94437,-422.986396,30.9
gdb_96625,CN=C(C(=O)CC#C)N,3.81698,0.88282,0.72393,2.6825,79.21,-0.245,-0.0561,0.1889,1522.9659,0.132335,-417.996006,-417.985702,-417.984758,-418.032166,36.34
gdb_84571,CC1C=CC2C3OC3C12,2.62612,1.92507,1.46173,1.663,78.7,-0.237,0.0243,0.2613,959.9225,0.160502,-385.85803,-385.850741,-385.849797,-385.88943,29.642
gdb_109226,OCC1=CCC2(CO2)C1,4.63409,0.91373,0.82164,2.3408,78.07,-0.2324,0.03,0.2624,1404.5597,0.15833,-423.012255,-423.003452,-423.002508,-423.046306,32.731
gdb_40921,C1CC2(C1)CC1OCC21,3.70654,1.24465,1.15726,1.7936,81.6,-0.2371,0.0757,0.3128,1150.1988,0.183749,-387.042306,-387.034489,-387.033545,-387.074915,30.951
gdb_12265,CCC1CN(C)C1=O,3.86844,1.41647,1.12348,3.4158,73.95,-0.2404,0.0378,0.2782,1113.1365,0.165135,-365.09517,-365.086204,-365.08526,-365.128966,31.485
gdb_43189,O=C1C2OCC22COC12,2.24427,2.2246,1.29197,4.051,65.68,-0.2395,-0.0526,0.1869,939.6277,0.112716,-457.692478,-457.685505,-457.684561,-457.724104,26.38
gdb_66405,NC12C(OC1=O)C2C#N,2.35852,1.57192,1.29579,5.6476,63.12,-0.2721,-0.0314,0.2407,991.6518,0.089094,-452.737406,-452.729666,-452.728722,-452.769821,28.399
gdb_120656,CCCC1OC11COC1,4.75333,0.73202,0.68955,2.0411,79.81,-0.2519,0.0707,0.3227,1706.6527,0.180801,-424.188444,-424.17888,-424.177936,-424.223815,34.47
gdb_30163,CC1CC2=C(C1)N=CO2,4.41142,1.22138,0.9963,1.945,77.5,-0.2234,0.0077,0.2311,1182.609,0.15052,-401.990105,-401.982723,-401.981779,-402.02209,28.69
gdb_88485,CC1CN1C1(CC1)C#C,2.21621,1.54397,1.15564,1.4446,85.48,-0.2131,0.0481,0.2612,1159.5204,0.168415,-365.927425,-365.918061,-365.917117,-365.961333,36.057
gdb_52197,O=CCCC1OC1C#C,3.54515,0.73237,0.64547,2.7009,76.44,-0.2524,-0.0239,0.2285,1666.2,0.13224,-421.776015,-421.766468,-421.765524,-421.812037,33.296
gdb_116113,OCC1CCCC(=O)O1,2.4714,1.29962,0.89561,4.2817,72.18,-0.2634,0.0073,0.2707,1284.6971,0.160189,-460.20944,-460.200805,-460.199861,-460.243297,32.215
gdb_6750,CCCC#CC(=O)N,7.22217,0.67307,0.62281,3.8941,76.27,-0.2486,-0.0143,0.2343,1770.0135,0.140193,-363.877388,-363.86739,-363.866446,-363.915195,33.247
gdb_127288,Cn1cc2c(n1)[nH]nn2,5.52466,1.31639,1.07025,4.121,71.84,-0.2343,-0.0341,0.2002,1048.6646,0.104139,-429.026721,-429.019727,-429.018782,-429.058692,25.877
gdb_16975,C1CC23OC(C=C2)C13,4.0456,2.30166,2.16569,2.0397,68.87,-0.2283,-0.0076,0.2207,710.7264,0.131234,-346.466033,-346.460251,-346.459306,-346.495348,24.907
gdb_23450,CC1C2N1C=CC2=NO,3.76859,1.12069,0.92324,1.2503,82.22,-0.2088,-0.0323,0.1765,1258.8999,0.136015,-417.955343,-417.947248,-417.946304,-417.98778,31.091
gdb_42595,O=C1C2C3NC1C1C3N21,3.28098,2.021,1.81227,3.9909,66.2,-0.2325,-0.0243,0.2082,789.1113,0.11639,-416.761881,-416.756298,-416.755354,-416.791681,23.74
gdb_81044,CC(=O)C12CC(C1)C2O,2.56175,1.53301,1.14367,3.0228,76.16,-0.2471,-0.0269,0.2201,1115.7863,0.158289,-422.996324,-422.987623,-422.986679,-423.030298,32.801
gdb_109188,CCC1=CCC(C1)C#N,3.47052,0.90913,0.77911,4.3623,86.3,-0.2472,0.0116,0.2589,1498.2991,0.171788,-366.054425,-366.04533,-366.044386,-366.088869,33.509
gdb_114656,CC1C2CC1C(CO)C2,3.19737,1.09046,0.99928,1.3571,85.4,-0.2604,0.0795,0.34,1317.3559,0.207498,-388.277391,-388.268587,-388.267643,-388.310609,34.768
gdb_132245,c1cc(cc(c1)F)C#N,3.39752,1.18835,0.88041,3.9769,75.17,-0.2688,-0.0605,0.2083,1180.4065,0.090858,-423.658371,-423.651506,-423.650561,-423.689913,26.104
gdb_58783,CC(O)C12CC1(O)CO2,2.60601,1.27692,1.23264,0.469,71.45,-0.2329,0.0625,0.2954,1142.0502,0.157,-460.11371,-460.104464,-460.10352,-460.147725,34.991
gdb_131903,c1c(coc1N(=O)=O)N,4.61117,1.09735,0.88727,6.1326,69.69,-0.23,-0.0829,0.1472,1198.2209,0.08949,-489.816804,-489.809263,-489.808319,-489.849197,27.677
gdb_49116,O=CC1=C2NCC2CC1,3.17893,1.28306,0.96419,5.083,84.55,-0.2164,-0.0336,0.1827,1201.4733,0.149574,-401.943144,-401.935437,-401.934493,-401.975502,29.582
gdb_49444,O=CC1C2C3CCC2C13,5.16319,1.06098,0.99266,3.3264,80.62,-0.2414,-0.0212,0.2202,1215.9166,0.161165,-385.86425,-385.85701,-385.856066,-385.89618,28.647
gdb_78995,CC1C2C3C4C(C=C13)N24,3.92259,1.70123,1.51401,0.9047,81.12,-0.2091,-0.0323,0.1768,917.6356,0.148899,-364.695296,-364.688707,-364.687763,-364.725739,27.976
gdb_52425,C1CC1OCCOC=O,2.51057,0.98625,0.78692,4.3914,73.23,-0.2618,0.014,0.2758,1474.1365,0.157242,-460.155459,-460.145946,-460.145002,-460.191692,33.317
